user_id,kind,photo_id,source_url,file_path,width,height,bytes
653452904,previous_avatar,457239641,"https://sun9-41.userapi.com/s/v1/ig2/rq-HTOaxtVywmAcdh4f_keShgvCtC7uQkf_hShiKuzSVpNUq1C_w_qg4DBKD9kge3TPMc0CDYplMTvCGfwgr-DAQ.jpg?quality=96&as=32x38,48x57,72x85,108x128,160x190,240x285,360x427,480x570,540x641,640x760&from=bu&cs=640x0",vk_user_photos/653452904/previous_avatar.jpg,640,760,183763
655321808,avatar,457246187,"https://sun9-21.userapi.com/s/v1/ig2/-DaxcU8waviwYCSrdV3Hz5d839-2cHXD5F147svLiFfJXdk6L3owXmoiM8xl99QNUBrBd00RfU-k_6fD9-H5QOf3.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu&cs=1080x0",vk_user_photos/655321808/avatar.jpg,1080,1080,148161
655321808,previous_avatar,457246173,"https://sun9-21.userapi.com/s/v1/ig2/eHHDh70vrR7B59_rBqVKl-6EOCOF7GmVco0D3JIij27WERjI5d3uDWUco4J9pOKw_6NJdfVzmErCf8bdRn65tH7y.jpg?quality=95&as=32x40,48x60,72x89,108x134,160x199,240x298,360x447,412x512&from=bu&cs=412x0",vk_user_photos/655321808/previous_avatar.jpg,412,512,178490
655435850,avatar,457239028,"https://sun9-71.userapi.com/s/v1/ig2/AyVRYMYs8cl8e4zrNW8B6XDz71FRoutUUjKuExWnaYqSsNR88j9AG-kEOHVyfUDPaWk0uzUxLL4iP37LXAFc8y9C.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1500x1500&from=bu&cs=1500x0",vk_user_photos/655435850/avatar.jpg,1500,1500,543490
655435850,previous_avatar,457239018,"https://sun9-62.userapi.com/s/v1/ig2/H-DBwUKXzrs7ULPliFqxnnEO32wbVwRtGxhJ_hg5jSLBKxLT3qNKpAqeGWsTm2vIY0Cis4iiOztJ1rVX5jBPAFKi.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1500x1500&from=bu&cs=1500x0",vk_user_photos/655435850/previous_avatar.jpg,1500,1500,365813
655469837,avatar,457239367,"https://sun9-4.userapi.com/s/v1/ig2/D_4-l-31AepZ1rxXGjlyY0o3QUnjBIMHh_Bv_N8NBe_0aBmYTTfFXWcCjEPxAkyejdb90cpnxejayJXAi-jqOdK5.jpg?quality=95&as=32x27,48x41,72x62,108x92,160x137,240x205,360x308,480x411,540x462,640x548,720x616,1080x924,1199x1026&from=bu&cs=1199x0",vk_user_photos/655469837/avatar.jpg,1199,1026,249875
657216821,avatar,457257568,"https://sun9-37.userapi.com/s/v1/ig2/j1YI8NJ4ebKkllqpCMOqhr7UJQjIQjj-mZXy4W-fSNOYmQ2iLSitPTtzu3vFZmjpEA01D_-jCjmeVUXOpCp9MxgZ.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x426,360x639,480x853,540x959,608x1080&from=bu&cs=608x0",vk_user_photos/657216821/avatar.jpg,608,1080,214561
657216821,previous_avatar,457240049,"https://sun9-37.userapi.com/s/v1/ig2/CD3lHeDZ-SdUKf9-7UUJje5RvQ0GZ8rHgAoP1AJWCd88lu2ARXnggzXfrgg1hLuk4dAu5qPhEjbuVvKppWxqmasV.jpg?quality=95&as=32x35,48x53,72x80,108x120,160x177,240x266,360x399,480x531,540x598,640x709,718x795&from=bu&cs=718x0",vk_user_photos/657216821/previous_avatar.jpg,718,795,213373
659168184,avatar,457242100,"https://sun9-25.userapi.com/s/v1/ig2/SuXA1qkMb2iy9sqNIM2xlzAmK10qRsdMA2huXBmHrzMlX-mu7j6rs-pM2rECfNDdq7X9PXBjpyLOwDM-D4pJo8km.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",vk_user_photos/659168184/avatar.jpg,1920,2560,2028275
659168184,previous_avatar,457242068,"https://sun9-32.userapi.com/s/v1/ig2/JxYy18sO936ZdISgEphIDze70r9PRhfY7PN0pdDg4IqEv74WG-4e_dbty7XAogR8TpJGpHbCiQa60iX2iw9ig1Th.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",vk_user_photos/659168184/previous_avatar.jpg,1920,2560,3904097
660844714,avatar,457239066,"https://sun9-3.userapi.com/s/v1/ig2/axzg2QHHVH2iUCqt6ovYCLkIpH_6RHc0nU9_oVkKghMdGq7GrPjCPdP8fiRtgNz8eKcLKuXqZ-MvDqZECBf_68JT.jpg?quality=95&as=32x42,48x64,72x96,108x143,160x213,240x319,360x478,480x638,540x717,640x850,720x956,1080x1434,1170x1554&from=bu&cs=1170x0",vk_user_photos/660844714/avatar.jpg,1170,1554,1241323
660844714,previous_avatar,457239048,"https://sun9-80.userapi.com/s/v1/ig2/fFhqH6KtuhgCV-Nm3IG7fVdCokjP9cVSugI_hYWMjBx3LAbJVeGovzajtybz25Pytwm32MEoPcHpF0LhKroqra_3.jpg?quality=95&as=32x42,48x63,72x95,108x142,160x211,240x316,360x474,480x632,540x711,640x843,720x948,1080x1422,1169x1539&from=bu&cs=1169x0",vk_user_photos/660844714/previous_avatar.jpg,1169,1539,1033716
661398580,avatar,457239017,"https://sun9-85.userapi.com/s/v1/ig2/o4SBZajf8NOw7rpsbqQENcFjFGRrUOHsj-9Mz_PKYXnCXr6j7dN_I7lbDQ5JpWI_tXVN8l2jzfkJr8VFc9s69Ty3.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080&from=bu&cs=1080x0",vk_user_photos/661398580/avatar.jpg,1080,1080,277342
662450999,avatar,457239045,"https://sun9-7.userapi.com/s/v1/ig2/RcsPOa_jLwCbdLwb_LUn6XjB0-9DkkCS3839F84K0clc0khL_NhedsuvvJZd_Mws-cCBh2f0Cna6maff3r7_8kDu.jpg?quality=95&as=32x40,48x59,72x89,108x134,160x198,240x297,360x446,480x595,540x669,640x793,720x892,1080x1339,1280x1587,1290x1599&from=bu&cs=1290x0",vk_user_photos/662450999/avatar.jpg,1290,1599,886484
662450999,previous_avatar,457239039,"https://sun9-14.userapi.com/s/v1/ig2/r98ZZHai4WsRu0mhm29nfwuQzpA24HAQ4UHG9kDjjbxPaKhKJWkLXPLTpPKWc3V8dBtZWd25qkvSAJCfOY23YH9R.jpg?quality=95&as=32x39,48x58,72x87,108x130,160x193,240x290,360x435,480x580,540x652,640x773,720x870,1080x1304,1280x1546,1290x1558&from=bu&cs=1290x0",vk_user_photos/662450999/previous_avatar.jpg,1290,1558,872884
662451427,avatar,457239056,"https://sun9-9.userapi.com/s/v1/ig2/BtMwROttLtHHnkoVkpFG5Ug2_ISA7WpYyKeCav8j3K7VNvC96JWcc2E5Yapu2VgaD9G2XOvYH127EDj-fhi6Qb4G.jpg?quality=95&as=32x40,48x61,72x91,108x137,160x202,240x304,360x455,480x607,540x683,640x809,720x911,1080x1366,1280x1619,1440x1821,2024x2560&from=bu&cs=2024x0",vk_user_photos/662451427/avatar.jpg,2024,2560,1881516
662451427,previous_avatar,457239046,"https://sun9-1.userapi.com/s/v1/ig2/XT6fe2YJpzl8btEtlFdtAeam8EIN28ZgIq9iSoiAaz2woDZyp0mY7nJg5NiaXWQ0546X73qU1_CzNQoHsPXWbnhi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",vk_user_photos/662451427/previous_avatar.jpg,1920,2560,1666566
662452698,avatar,457239037,"https://sun9-84.userapi.com/s/v1/ig2/F2N-1AVfPZJbHhmBNRvw4JMO8ImFLboKS16Hjkv5gqgdSXC62c7VRPQekBPM3JmW2ioogakWhjawXXNKrqeBjzgv.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080&from=bu&cs=720x0",vk_user_photos/662452698/avatar.jpg,720,1080,209028
662555485,avatar,457239021,"https://sun9-33.userapi.com/s/v1/ig2/txyGQWVo5tLAxSMrR-Bkob0HiPI4Y5LKVVMGeKbjECUvGMZTRNb0hidKpwXuOp_3pF1gZuvolIpbXBjseBA8haJA.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1536x2048&from=bu&cs=1536x0",vk_user_photos/662555485/avatar.jpg,1536,2048,1866412
662773029,avatar,457261118,"https://sun9-65.userapi.com/s/v1/ig2/p-wMkERXcfhoz0qMf3kovInDfW2ShKaBgna2sGVcgs5uvFVWUjx_MrkamN5QduW6e2sEfo9pFR4U6O8nln8YoP1c.jpg?quality=95&as=32x46,48x70,72x104,108x156,160x232,240x348,360x521,480x695,540x782,640x927,720x1043&from=bu&cs=720x0",vk_user_photos/662773029/avatar.jpg,720,1043,265791
662773029,previous_avatar,457260921,"https://sun9-46.userapi.com/s/v1/ig2/oaISpHyUYkSBEgJvtJRY8pZvAqwHm6sPek7jXFbgXNqpxI0Q4auhh-o_HVeI1TTNIe57c6xDK7pGm0E_NG8mCMzQ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",vk_user_photos/662773029/previous_avatar.jpg,1920,2560,2727187
662918805,avatar,457239892,"https://sun9-4.userapi.com/s/v1/ig2/2XEP6j2LEirOqylEaIR44AIZuY8phhipyPtgw6AKHQmJTiO-YEOS1Y-FjlIi1SmFgEy7i1XsPjkcZlfIT-DMjsZ6.jpg?quality=95&as=32x35,48x52,72x78,108x117,160x173,240x259,360x388,480x518,540x583,640x691,720x777,1080x1165,1280x1381,1440x1554,1898x2048&from=bu&cs=1898x0",vk_user_photos/662918805/avatar.jpg,1898,2048,1485892
662918805,previous_avatar,457239818,"https://sun9-78.userapi.com/s/v1/ig2/YFFcrWRYdTEQKNJIn2p546KPk9m2sotpYirMldmJFnVsUg9dqLm-CG3Exe98wa8BH9WePOyLtVGu8RUWSyR8POOP.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x449,480x599,540x674,640x799,720x899,1080x1348,1280x1598,1440x1798&from=bu&cs=1440x0",vk_user_photos/662918805/previous_avatar.jpg,1440,1798,713296
667046413,avatar,457239858,"https://sun9-38.userapi.com/s/v1/ig2/oQsIRALCKzlTIGps-i9pU1aaWXbruxp6FqUPRqgpC45wyYQQhQdINdQPMXLI8qQWAHY0hiPWKrkaTthFKeigj91K.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x959,1080x1439,1280x1706,1440x1919&from=bu&cs=1440x0",vk_user_photos/667046413/avatar.jpg,1440,1919,856579
667046413,previous_avatar,457239849,"https://sun9-26.userapi.com/s/v1/ig2/5FRklpBJGlWUDmjacaiktiDqVut_LImu89UPKCrMQasSXculd7YIAshoH4RkKoEvDwXF1e7oM4tZJ3CFby0lUM6E.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1440x1800&from=bu&cs=1440x0",vk_user_photos/667046413/previous_avatar.jpg,1440,1800,673026
667881676,avatar,457239488,"https://sun9-2.userapi.com/s/v1/ig2/BZ1Vo6wwFOF_FftV5HJYPwgd97z_RqhM5QZi9waO8hExTzkjjy69FETvNKlvdTwhlZsynLArw7od1Ovgrv1NnefC.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1440x1800&from=bu&cs=1440x0",vk_user_photos/667881676/avatar.jpg,1440,1800,500421
667881676,previous_avatar,457239287,"https://sun9-46.userapi.com/s/v1/ig2/8MdxJPADUkkQ29Hhl0kMryygDnWxXgU7Yui_ghQ8MPO8sijWPmRq7HJNYNq0FpPRDPc3J4vbksAKvnkD9PMVANgS.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",vk_user_photos/667881676/previous_avatar.jpg,1620,2160,987422
668062987,avatar,457239074,"https://sun9-36.userapi.com/s/v1/ig2/h0KGfIh-PijY25MhT_VjSlkfwrYOENL5PLXLIberwHYeVg4-bCWBexMv0zO8t_JoF4HhtXp2m6Bu-YfbQ9trICNI.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&cs=1080x0",vk_user_photos/668062987/avatar.jpg,1080,1350,664084
668062987,previous_avatar,457239039,"https://sun9-26.userapi.com/s/v1/ig2/LqWs9xmN9oGGLJ0J1Ku8I3Ut5eMM8KmTqwsPkVhCT16NvxcV-AxqRSH15u-1AFjvfjUiQ8VuIagcjUZ5W7Yc68oe.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&cs=1080x0",vk_user_photos/668062987/previous_avatar.jpg,1080,1350,585639
668602025,avatar,457239331,"https://sun9-81.userapi.com/s/v1/ig2/I5PSqFa1SZfKi0I2LsXjjZeMSlQtrT-TDXRcwUtBt09SL5YICgKR5o1Xubc6jxVVt7SD4Fb7WIyhL8J8LN_DtBMf.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",vk_user_photos/668602025/avatar.jpg,1440,1920,1164370
668602025,previous_avatar,457239327,"https://sun9-54.userapi.com/s/v1/ig2/M-uuUat8xwRSt45XJiDksZ-dQ1X3fXfQXBpbrPmweRVCRcj8OnHDbiJcjIvwZCW7-codP6b6l6DOZk7bd7k84RVU.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1392x1740&from=bu&cs=1392x0",vk_user_photos/668602025/previous_avatar.jpg,1392,1740,507142
670241510,avatar,457261283,"https://sun9-33.userapi.com/s/v1/ig2/5fmqtwfzHk9m_ymxo6WPyLK23fVRVfJF3GOUWc4W30jtAiDVXpEmQlTepj_v24Qp-YxgjM0lmZRS41ZpFK0mixaf.jpg?quality=96&as=32x44,48x66,72x99,108x148,160x219,240x329,360x493,480x658,540x740,640x877,720x987,864x1184&from=bu&cs=864x0",vk_user_photos/670241510/avatar.jpg,864,1184,112081
670241510,previous_avatar,457261281,"https://sun9-87.userapi.com/s/v1/ig2/9hYU70dHtARZnw3ZS303_IgC9hkcbh_rGiUpr01DxDFETWhnRjrrAdnRJYy2xDB4MIOW8EeKqzpTwklXY4bahJyS.jpg?quality=96&as=32x31,48x47,72x71,108x106,160x157,240x236,360x354,480x472,540x531&from=bu&cs=540x0",vk_user_photos/670241510/previous_avatar.jpg,540,531,40993
673438018,avatar,457239061,"https://sun9-73.userapi.com/s/v1/ig2/zgoIx_n8RyIwgN9olRDBW2d_OV9r5Sz9gJz0kL1rzgwmgytva7nbKhplUEk_wfFMsjIECe6uuZJ7YKcUN8PqpvtM.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1836x2448&from=bu&cs=1836x0",vk_user_photos/673438018/avatar.jpg,1836,2448,1610601
673438018,previous_avatar,457239051,"https://sun9-83.userapi.com/s/v1/ig2/iXw8KuwboI6xUgjJ1klCZOv1TE1VGxrRA1_jlNYLiNiQd4V8UJJrwLQ8rkALolKxkJCkGS5w2uchPlNdVSqFQK9q.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,960x1280&from=bu&cs=960x0",vk_user_photos/673438018/previous_avatar.jpg,960,1280,353215
675208937,avatar,457239018,"https://sun9-51.userapi.com/s/v1/ig2/6fuaENCcI9svRaYw3Lbc52_sfwfHCCkPx1CCFsJ6LtkY5i2nBSbtblyUiCNgCcmGDzbKojwFPg2sFbU_Yd6FJzBK.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720&from=bu&cs=720x0",vk_user_photos/675208937/avatar.jpg,720,720,107052
675330702,avatar,457239664,"https://sun9-70.userapi.com/s/v1/ig2/cEVxqEAs7-JTXm8AKKGEWBBaOoIxyqAnHooR_ZVaMvBe57SDTRgMHSTkWUu8C4JqO9d2d5ViqD0qPH3vZ32euKnk.jpg?quality=95&as=32x36,48x54,72x81,108x121,160x180,240x269,360x404,480x539,540x606,640x719,720x808,1080x1213,1280x1437,1440x1617,1988x2232&from=bu&cs=1988x0",vk_user_photos/675330702/avatar.jpg,1988,2232,1666814
675330702,previous_avatar,457239278,"https://sun9-8.userapi.com/s/v1/ig2/D_wFy4oxR2vjz-89jcB-LyM-AS8ndKMGmWQQc2kN81JkT1CCVYMonShAyZLUuF8KLvZqJBMjsT2VAdY4AhANAQc0.jpg?quality=95&as=32x43,48x64,72x97,108x145,160x215,240x322,360x483,480x645,540x725,640x860,720x967,1080x1451,1280x1719,1440x1934,1778x2388&from=bu&cs=1778x0",vk_user_photos/675330702/previous_avatar.jpg,1778,2388,2989530
676194959,avatar,457252966,"https://sun9-22.userapi.com/s/v1/ig2/1qawWpOmrpe_WWjgXTaJNIsWPYAhwfe-O7-RuQjaE1nTDMUACzco8ujJUMDVQ7cytVKCrjsoogRq06NfnZ3eUnvK.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640&from=bu&cs=640x0",vk_user_photos/676194959/avatar.jpg,640,640,157537
676194959,previous_avatar,457260911,"https://sun9-3.userapi.com/s/v1/ig2/kh63rpEnDGImVBuOKeA_Cv93RW95moqEI5_SUiTVaUM4I2-3n8Sx_j9f3cNpgxOjZHQbaan0lVQuocn5V2VQOWUM.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480&from=bu&cs=640x0",vk_user_photos/676194959/previous_avatar.jpg,640,480,149892
676828149,avatar,457239076,"https://sun9-55.userapi.com/s/v1/ig2/nHqNl1_icqJXB2lpLltFKRgD_4-frQcEbVWQoxQ0JboDt9Fmta5QsGMm0BuYoPrnwYewnEl-wwjx647ioiST1paN.jpg?quality=95&as=32x42,48x63,72x95,108x142,160x211,240x316,360x475,480x633,540x712,640x844,720x949,1080x1424,1114x1469&from=bu&cs=1114x0",vk_user_photos/676828149/avatar.jpg,1114,1469,495060
676828149,previous_avatar,457239063,"https://sun9-22.userapi.com/s/v1/ig2/Srj41Lbv9e2S3fF1KFoe3UFxRWJNcVshxrDdLr0iNcDQmFop70QSwNWATt2nJ2AE-hyytQJvdUWcKDyxmgmciRZ_.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1108x1477&from=bu&cs=1108x0",vk_user_photos/676828149/previous_avatar.jpg,1108,1477,628801
676919999,avatar,457239047,"https://sun9-28.userapi.com/s/v1/ig2/uvnLI-1RZj34kqWiOSmDYoOK6cY19IdB_mmcjv2l5lqjPY7wIfeRngTv4bC0R1QDJKQWLw6fV5Ah4FA7mKBzOt22.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2048x1536&from=bu&cs=2048x0",vk_user_photos/676919999/avatar.jpg,2048,1536,1639205
676919999,previous_avatar,457239030,"https://sun9-81.userapi.com/s/v1/ig2/MQ3YdDRHv51RTK_4KSFOkVN8LmbvAXfZv2NnG5CIUDlnPRIetqLsFzv5II5L7jQq0BRn8UoCXoJOxu3Q1Ln3JzHj.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1536x2048&from=bu&cs=1536x0",vk_user_photos/676919999/previous_avatar.jpg,1536,2048,1498959
678219727,avatar,457239085,"https://sun9-23.userapi.com/s/v1/ig2/k5G6xMui0ZFZJjL80CZp6aqXAhzlHDSAjyz_t_nAjN7O-ujfrlQbfuP33S8ugvTcemTGqd-AxIQblekS5I5ww4Xq.jpg?quality=95&as=32x20,48x30,72x45,108x67,160x99,240x149,360x223,480x298,540x335,640x397,720x446,1080x670,1280x793,1440x893,2560x1587&from=bu&cs=2560x0",vk_user_photos/678219727/avatar.jpg,2560,1587,1472197
678219727,previous_avatar,457239078,"https://sun9-20.userapi.com/s/v1/ig2/GGqFrxOW8q2-2cfZDnudqHXA9ezJJNigP3-vILe5tqu_nrZH0StaTmHWe0Zz20H5VzIlwS64G68Rp0XWXdxxrWKf.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350&from=bu&cs=1080x0",vk_user_photos/678219727/previous_avatar.jpg,1080,1350,488213
679181430,avatar,457239037,"https://sun9-17.userapi.com/s/v1/ig2/9JjbgHoYH3B0LW_lBYE_tBdXFf3CkuumRXTIlMMKgzxcywCgi4ql-sWd87LsrrdXzg-g2ItbEuQroIJfcKVNrhtT.jpg?quality=95&as=32x38,48x58,72x86,108x129,160x192,240x288,360x432,480x576,540x647,640x767,720x863,1080x1295&from=bu&cs=1080x0",vk_user_photos/679181430/avatar.jpg,1080,1295,594029
679477459,avatar,457239160,"https://sun9-61.userapi.com/s/v1/ig2/Dz-uaR7lTcYr-8q-3WlgNRo1o5banwvse1Gg2ZAONC93Y4pWZTjo4gvV1antQ7YHbBtXfIYRjm86lCGUYzq9UadM.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,454x807&from=bu&cs=454x0",vk_user_photos/679477459/avatar.jpg,454,807,212185
679477459,previous_avatar,457239017,"https://sun9-59.userapi.com/s/v1/ig2/rYWEOvUZx8O0adspgy40d0MZOvniHwpO1VTX3aONSAK7uW7BfLB9MFca4kzpKjVVBIXASbJFmz8xSEhbRFYYZvmn.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1296x972&from=bu&cs=1296x0",vk_user_photos/679477459/previous_avatar.jpg,1296,972,552781
679810375,avatar,457239020,"https://sun9-6.userapi.com/s/v1/ig2/tQZ-Tf7CjEAx80HAI585hpfPHihnLbx-MRnsMqnt-Iwno-r-akhas8vjBp60KPPJo1wDG39uTzVusl3FF8J0uiDm.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1440x1800&from=bu&cs=1440x0",vk_user_photos/679810375/avatar.jpg,1440,1800,1174010
680412707,avatar,457239110,"https://sun9-10.userapi.com/s/v1/ig2/EwgI7M0_ZCADfwS3Jz1kuciO2i2KGnD5i1neiAkJrZvr8xKsBk5ACXs4lXV6BqJsTe1dHM50NZHfcj5eoBiitamw.jpg?quality=95&as=32x47,48x70,72x105,108x158,160x234,240x351,360x526,480x702,540x789,640x935,720x1052,1080x1578,1280x1871,1440x2105,1664x2432&from=bu&cs=1664x0",vk_user_photos/680412707/avatar.jpg,1664,2432,2273911
680412707,previous_avatar,457239109,"https://sun9-74.userapi.com/s/v1/ig2/lqovFIXOEYMKx9jE3g-k9QItLWTwGnMyNo-wNsBEcJB8u4sUVOTFChu7e6Iqyzx25l-SMY-edTk4-l4KEFI3l_hF.jpg?quality=95&as=32x48,48x72,72x108,108x162,160x240,240x360,360x540,480x720,540x810,640x960,720x1080,1080x1620,1280x1920,1440x2160,1707x2560&from=bu&cs=1707x0",vk_user_photos/680412707/previous_avatar.jpg,1707,2560,2202976
680477668,avatar,457239208,"https://sun9-68.userapi.com/s/v1/ig2/p197VXwgJ_oVYTgnfJmhYH9-WHaw8pLmkH6bsf4zZdpBnPrlp5WawRKjZ3YfF_LsBAZnYpSLmPZtncf3zeiPfhT8.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1440x1800&from=bu&cs=1440x0",vk_user_photos/680477668/avatar.jpg,1440,1800,442512
680477668,previous_avatar,457239196,"https://sun9-33.userapi.com/s/v1/ig2/b11icWYEU6PftaJiZ3FOKGJp7VLu7jpqWA_4vDRwDdEDsOh4Q_6-i-v4UFF5VqOhKwu4hNEqr-g1Hj9mCWl7YHoA.jpg?quality=96&as=32x37,48x56,72x84,108x126,160x187,240x280,360x420,480x560,540x630,640x747,720x840,1080x1260,1280x1493,1440x1680&from=bu&cs=1440x0",vk_user_photos/680477668/previous_avatar.jpg,1440,1680,580142
681331570,avatar,457242071,"https://sun9-58.userapi.com/s/v1/ig2/BuRO1LEGKiRgDxYRHReTmjodlcPde34lk0zaYSzVHcXFPkwMvtZmCrzfJuZoofRuCpj_k7BZKDvyfM8TQRzeVsdW.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",vk_user_photos/681331570/avatar.jpg,1440,2560,1591391
681331570,previous_avatar,457242068,"https://sun9-69.userapi.com/s/v1/ig2/BLgLbnqPlhDmXxrgey2kRH0QlnmHh2AeKUzhLFOQMa5rwjJfefcb2vi-QAw9VNZ9144scMUi2qTU2Rsx8SfXJRFD.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",vk_user_photos/681331570/previous_avatar.jpg,1440,2560,1635161
682742376,avatar,457239037,"https://sun9-72.userapi.com/s/v1/ig2/dSlZQn1ffqSnP7huUBeVQ-ijbV1ZGVDnbsCd5zdlGFFSVpBBAkLrOyxzelfp94uSyg4-Ow6GFmpTia4bAXZAatdk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440&from=bu&cs=1080x0",vk_user_photos/682742376/avatar.jpg,1080,1440,792308
682742376,previous_avatar,457239026,"https://sun9-77.userapi.com/s/v1/ig2/Ghl9Dfi_gdjCsoxntDTs6I0zBLK80uedCqm2GRfs_mQBTl3ENKJ75gIWsZvn4sb0hT0nN2ZVbdLxK2jxu8JHjCAu.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x674,640x799,720x899,1080x1349&from=bu&cs=1080x0",vk_user_photos/682742376/previous_avatar.jpg,1080,1349,361146
682804353,avatar,457239037,"https://sun9-22.userapi.com/s/v1/ig2/G5wAfDjS_2dn6BkHlkcN8s_fdmvU-Gcao8OhmDgkhW9clbMBTUlLUqH4JTSJTh2IlPAIk1hBMKTLLHCbLOGNXm9F.jpg?quality=95&as=32x32,48x47,72x71,108x107,160x158,240x237,360x356,480x475,540x534,640x633,720x712,1080x1068,1280x1265,1320x1305&from=bu&cs=1320x0",vk_user_photos/682804353/avatar.jpg,1320,1305,798296
